1.3722 -5.5718 0
3.2181 7.6637 1
-5.4116 2.6012 0
2.9416 2.1137 1
-5.0439 -0.93376 0
5.6672 4.2843 1
-1.5539 3.768 0
0.54564 4.0078 1
2.1858 -0.5054 0
12.899 9.0418 1
-5.1527 -6.9558 0
4.9449 2.6715 1
-6.0438 -4.128 0
6.1569 10.31 1
0.1143 3.7477 0
3.5005 14.913 1
-7.7685 -0.15698 0
6.64 1.1514 1
1.5228 -0.98217 0
7.702 10.21 1
3.9045 2.1654 0
4.0346 -4.5083 1
0.86292 -2.8468 0
3.523 6.3146 1
2.8105 0.95377 0
3.9218 4.4583 1
0.70473 -0.17335 0
4.4121 2.7426 1
-6.2563 -9.0906 0
1.5016 7.9455 1
-4.8353 -0.13484 0
5.0286 3.7524 1
-1.7807 -0.45506 0
6.9137 8.652 1
5.8136 8.2628 0
3.9537 3.4559 1
3.0251 -0.63073 0
5.1357 8.508 1
-1.5574 -4.7151 0
6.6953 7.5534 1
0.23616 -2.1877 0
-1.7415 2.7779 1
4.0469 -0.026138 0
4.6387 7.971 1
6.7341 6.4004 0
6.8932 3.5098 1
-7.3867 1.2904 0
0.0050235 3.9744 1
1.8662 1.332 0
5.3037 3.2137 1
-0.67421 3.4929 0
4.5845 2.1612 1
-0.023597 0.12657 0
14.555 13.253 1
3.1524 4.3045 0
4.7936 3.1809 1
-1.4565 -3.8061 0
7.8589 4.0924 1
12.933 1.1557 0
2.5918 0.7164 1
-5.6248 -2.413 0
13.192 12.555 1
-6.8474 -4.2089 0
8.9863 3.7064 1
3.0085 -1.2742 0
14.599 14.235 1
3.6894 1.8818 0
1.9926 0.44157 1
-8.9807 -3.4193 0
4.9011 2.1936 1
2.2403 3.1068 0
8.2287 4.0014 1
-6.8361 -5.0634 0
7.466 13.218 1
-0.86344 1.5171 0
4.6119 5.5414 1
-0.061149 4.3213 0
13.601 9.8696 1
-1.3064 0.25267 0
6.0373 6.2576 1
0.54708 -4.228 0
7.0554 13.976 1
-2.551 -3.7443 0
7.634 5.6487 1
-0.3461 -4.364 0
10.654 0.26048 1
3.2176 1.2978 0
8.5736 5.2163 1
-6.6045 -1.0478 0
8.3606 9.9292 1
-3.5075 3.6004 0
6.8466 5.8348 1
4.0892 -3.4036 0
7.5357 2.4085 1
-1.0526 3.1589 0
4.1266 9.7919 1
-1.7217 1.0258 0
6.0768 4.6343 1
0.94766 -2.0995 0
3.3508 11.838 1
-2.0458 1.2669 0
13.791 11.498 1
0.15201 -0.30366 0
6.7882 6.4712 1
5.4363 -0.9391 0
11.625 10.357 1
-1.8444 -2.5336 0
3.6598 10.835 1
-3.9067 -0.92197 0
6.5863 6.4049 1
-0.50423 2.5706 0
4.3397 0.95651 1
-2.4785 -0.76755 0
-0.32291 8.2907 1
-2.4128 1.9804 0
12.714 1.16 1
-0.69805 5.3236 0
9.2782 13.85 1
-5.3209 -2.719 0
4.3776 5.9076 1
0.29425 -6.8561 0
5.364 4.295 1
2.5097 3.4105 0
4.7932 9.261 1
-3.9955 -1.7941 0
4.3467 1.8006 1
0.28322 -3.1086 0
6.433 4.9445 1
-0.061017 1.4137 0
5.6922 5.7099 1
-3.9316 -2.6127 0
8.4395 5.3024 1
1.4547 -5.4705 0
-3.3887 -1.249 1
4.2712 7.7482 0
0.95969 6.3386 1
-2.1708 -6.4096 0
5.7914 6.4141 1
-7.6457 -4.5572 0
14.206 7.7754 1
2.6797 6.5393 0
0.14121 6.8173 1
-2.4552 -2.5494 0
0.75574 4.6067 1
0.65225 1.6118 0
11.859 9.0235 1
-1.8985 3.8127 0
5.1401 10.6 1
-0.69839 6.1228 0
9.6255 10.048 1
2.0353 5.9634 0
0.66692 -1.3336 1
1.9114 3.1017 0
11.162 6.1517 1
-7.4084 -3.4284 0
6.1369 5.7226 1
-0.26881 0.019454 0
8.5535 3.7862 1
-0.11191 3.3783 0
6.0972 4.3222 1
-1.6865 -3.3094 0
3.0031 3.7344 1
-6.8885 -5.0178 0
7.6008 5.3268 1
-7.1733 -2.6471 0
8.9909 6.3073 1
-1.3007 -1.2841 0
2.1137 4.0377 1
-0.090065 3.0848 0
7.1516 9.8185 1
-1.859 -1.8076 0
6.3127 4.4021 1
7.2 1.1943 0
7.9117 -0.78551 1
-3.4431 -0.80847 0
12.84 13.047 1
0.19408 -0.30305 0
5.4089 4.849 1
0.77461 2.2655 0
5.3754 12.756 1
6.066 4.6003 0
9.3008 6.9045 1
-0.62019 -1.082 0
5.0038 7.6228 1
-15.827 -13.319 0
4.4761 -1.5353 1
2.304 6.9056 0
-1.5956 -2.1148 1
1.2232 4.5128 0
15.593 12.765 1
-9.2257 -1.0371 0
3.8608 4.5122 1
4.5067 -0.33096 0
5.5107 8.4335 1
1.4392 -2.0535 0
7.5585 5.8298 1
-2.2011 1.218 0
2.3561 6.6653 1
0.31942 -2.8528 0
5.3322 7.6999 1
-0.27862 3.1634 0
12.316 3.1445 1
0.82577 -2.5957 0
7.0033 5.3126 1
1.0951 2.477 0
7.4325 12.302 1
0.81396 0.79981 0
10.925 10.612 1
3.2802 -5.6414 0
-0.36728 5.2251 1
-2.9383 -5.2442 0
5.0965 -0.57138 1
-4.3863 -7.5072 0
7.1334 5.8139 1
10.011 2.1472 0
-3.088 -2.2619 1
-4.9393 -5.2288 0
5.6053 3.586 1
-3.1113 -2.7201 0
-3.0988 1.9983 1
5.2454 1.8445 0
1.8177 3.6237 1
-2.1991 -2.7336 0
6.4653 8.481 1
-1.0753 0.99443 0
6.3512 9.7498 1
0.42635 3.8201 0
2.5367 9.4269 1
2.6985 7.2401 0
13.267 11.167 1
7.1181 -5.2425 0
12.865 8.4052 1
5.9398 -0.52327 0
9.4474 13.051 1
0.16037 -1.869 0
8.5148 8.802 1
-2.4354 -1.0413 0
6.379 3.972 1
-1.5251 -2.6304 0
-2.5067 -1.36 1
0.22691 0.84373 0
4.4473 5.3129 1
-1.3297 7.4976 0
10.855 10.358 1
-2.5368 -4.0876 0
8.094 2.535 1
-2.8466 -5.7257 0
-1.4735 5.1809 1
1.2459 -2.8713 0
4.9057 -1.0457 1
5.1315 4.106 0
9.7074 6.9322 1
1.6567 -0.79535 0
9.011 6.733 1
4.5182 -1.9897 0
11.833 11.408 1
1.9738 8.708 0
1.7891 0.11259 1
7.6467 3.5686 0
1.6819 5.4463 1
-1.5308 -6.5034 0
4.5447 9.5717 1
3.8733 1.897 0
3.9174 4.3541 1
2.6778 -0.0067056 0
10.795 10.799 1
-3.3826 0.42464 0
12.32 7.1398 1
2.0633 3.2026 0
9.0718 10.753 1
-0.89194 0.73686 0
8.3685 9.5052 1
-0.81831 0.20543 0
2.9184 3.0873 1
-1.2815 -8.356 0
8.1586 9.057 1
1.5453 0.56108 0
3.9491 9.8977 1
2.6524 4.5388 0
2.4184 5.3958 1
2.6143 2.392 0
9.9952 2.7063 1
0.27359 0.76796 0
5.2774 1.9114 1
-3.6187 -0.77338 0
10.853 10.126 1
0.44282 7.4424 0
-4.9083 -0.61316 1
5.7031 -4.1545 0
3.5898 2.3662 1
-4.4514 0.92697 0
9.1891 11.906 1
0.49348 2.4863 0
7.3865 -0.56784 1
-4.3862 -5.1836 0
8.1538 7.7459 1
5.6716 1.015 0
6.5833 6.6856 1
4.087 2.0207 0
9.3576 6.7777 1
-2.1351 -5.0156 0
-1.8868 2.9132 1
-5.8661 -2.3582 0
7.2851 5.7019 1
4.3695 5.0933 0
7.0571 2.2585 1
4.4472 -1.8762 0
4.8239 6.1552 1
4.5872 -3.0508 0
11.925 4.161 1
-3.8946 -6.094 0
2.5647 10.997 1
-1.9445 -1.458 0
3.7566 5.6887 1
0.48715 2.0951 0
6.5278 6.5896 1
-0.61832 4.1336 0
9.7399 6.8303 1
4.3386 5.8931 0
4.8811 4.3183 1
4.2489 -0.034499 0
1.2077 6.1362 1
2.6602 -1.4452 0
1.9685 2.8844 1
1.0324 -3.4139 0
12.239 7.0243 1
-6.204 0.70077 0
5.104 8.3559 1
-2.5656 1.1705 0
6.7705 8.9022 1
5.6326 -0.48317 0
9.7804 1.764 1
-2.4635 6.385 0
6.8107 -3.3002 1
1.5135 0.45026 0
12.531 8.273 1
2.7014 3.7038 0
3.1659 0.26186 1
2.1013 1.8587 0
11.534 9.9134 1
-5.4086 -5.625 0
5.6448 16.861 1
0.34142 -0.43604 0
6.2178 -1.305 1
-0.099318 1.5619 0
7.4762 2.1307 1
1.793 1.2486 0
-0.43311 -0.80532 1
-2.4242 -0.70754 0
6.1886 8.6994 1
-4.1501 -1.2429 0
5.9549 6.6782 1
3.0256 -0.20097 0
0.62492 3.7897 1
5.2855 6.5769 0
0.37533 6.6086 1
6.1236 8.0235 0
13.199 14.168 1
-5.05 -4.3703 0
2.0806 3.6976 1
-1.5024 4.4011 0
6.5217 4.8963 1
3.3964 3.3624 0
8.4681 11.619 1
1.0686 4.95 0
7.2003 8.6522 1
1.4031 3.8064 0
2.1312 2.8498 1
3.5927 2.4579 0
8.7612 2.5824 1
-5.1216 -9.6342 0
5.8454 7.3779 1
-1.9982 -1.008 0
5.2582 3.8781 1
5.5589 3.6527 0
-4.7519 1.6304 1
-10.421 -6.9279 0
9.9631 12.548 1
-2.1695 8.6742 0
7.6076 3.6764 1
-8.2971 -2.1997 0
1.0242 8.3964 1
5.757 3.7569 0
4.3388 2.226 1
-4.0594 -3.8822 0
0.89488 6.7171 1
-1.1626 3.6161 0
-0.063611 7.9638 1
-3.9919 2.1047 0
10.614 8.1427 1
2.7178 4.1235 0
5.1408 7.0517 1
2.0256 7.8305 0
0.78769 4.7962 1
1.5787 3.1878 0
2.2762 2.6773 1
-0.0057005 5.0441 0
8.3294 8.1923 1
-2.6997 3.553 0
10.017 3.9858 1
-1.8484 -0.041695 0
0.9253 7.2834 1
1.126 4.5678 0
1.8961 0.59323 1
-1.0947 -3.0071 0
4.3289 -3.7045 1
-0.59812 3.875 0
0.86567 9.7667 1
-3.8206 0.27785 0
9.1949 3.628 1
-7.4395 -7.8657 0
5.3613 6.1811 1
-3.02 -1.646 0
10.221 8.601 1
-1.543 -6.1862 0
2.32 5.3726 1
-2.2547 1.1285 0
0.98316 -0.053455 1
2.5759 -4.4998 0
0.67261 3.7823 1
3.6998 -2.1306 0
6.984 10.16 1
0.92763 -1.8392 0
6.3824 13.278 1
-0.32251 -2.4133 0
6.2196 12.245 1
-7.4627 -3.912 0
8.8543 8.4651 1
0.97675 5.6726 0
4.7857 9.8957 1
-3.6613 3.1168 0
-1.2369 3.03 1
-5.821 0.78785 0
4.8193 9.0387 1
-1.3698 -0.087823 0
10.696 13.838 1
-3.4228 -3.0601 0
-3.6608 7.7051 1
-0.51737 1.1094 0
12.845 9.2926 1
5.2511 5.8051 0
6.4837 5.0926 1
-6.9681 -2.3108 0
2.207 1.9551 1
-2.3206 -4.4089 0
4.6528 5.2127 1
0.93098 -5.5233 0
16.494 9.5588 1
-6.794 -7.1973 0
7.1915 11.501 1
3.9332 4.525 0
-0.040751 0.29965 1
0.83326 -5.6553 0
-3.8249 0.95236 1
-0.39431 -0.98817 0
0.65202 2.0165 1
0.69113 0.95619 0
10.002 9.518 1
-0.14022 -0.80082 0
13.451 11.574 1
-6.9475 -1.6761 0
5.1341 9.8204 1
-1.3734 -4.1902 0
7.7128 10.75 1
-1.9435 -0.4564 0
4.4291 -0.067896 1
5.0791 7.2512 0
3.7009 6.9039 1
-1.9158 -1.0796 0
5.9997 10.008 1
-3.0425 -1.2353 0
6.5756 6.4864 1
0.022323 -0.40146 0
1.717 -12.163 1
-2.4508 -1.7096 0
1.2879 5.7094 1
0.06217 -1.7847 0
6.3969 7.6235 1
2.0668 5.5638 0
12.922 14.612 1
4.5682 4.0418 0
4.3657 7.3648 1
-1.9492 2.0484 0
-1.9383 5.1228 1
5.615 -1.4934 0
3.0186 2.6741 1
0.92546 5.6856 0
6.3324 6.5854 1
-8.5056 -4.2171 0
8.9528 5.3216 1
-7.2452 -2.9696 0
4.5433 6.2444 1
-1.1987 -3.8792 0
1.7423 2.265 1
2.8698 4.4899 0
4.5657 8.9964 1
-0.68252 1.817 0
15.77 8.0817 1
-1.3286 -4.9157 0
4.6313 9.1386 1
-3.4411 -5.0973 0
3.2414 5.8432 1
-1.7532 0.12356 0
9.0901 4.715 1
3.1724 4.7513 0
1.9697 8.0256 1
-5.9167 0.18033 0
-1.6058 0.74798 1
-0.46219 -0.91923 0
3.7927 10.091 1
-4.2583 1.6336 0
8.831 7.8824 1
-0.0048482 -3.2024 0
3.7207 7.357 1
1.3854 1.4421 0
8.0949 2.7985 1
3.0411 6.1719 0
9.3081 1.6159 1
0.56576 -0.091231 0
-2.4589 -0.60749 1
0.38512 0.045403 0
8.398 6.629 1
5.8883 -0.38489 0
2.089 3.317 1
10.153 3.2414 0
5.7242 7.2287 1
4.2976 2.6463 0
4.1005 3.0973 1
0.87851 1.8012 0
7.9024 4.0584 1
-2.7551 -2.4541 0
13.175 7.1544 1
0.67466 1.9342 0
9.1747 4.8728 1
-9.125 -8.2873 0
8.3747 3.7765 1
-4.2947 0.35084 0
4.1922 1.5875 1
2.6631 3.681 0
3.8447 3.0207 1
-0.51362 3.4699 0
3.3725 4.9012 1
-2.374 -0.096279 0
2.4728 4.5827 1
8.1971 4.1266 0
0.082712 2.1934 1
-3.9358 0.811 0
4.2106 -0.96455 1
-3.4165 0.9117 0
10.225 8.3408 1
2.4981 9.2799 0
7.5914 5.4904 1
2.5029 4.4896 0
-0.065759 -5.1104 1
4.6477 8.006 0
8.0223 8.5072 1
3.8185 -4.0603 0
5.0148 4.5238 1
2.5977 -3.9661 0
4.3004 6.4007 1
-2.2026 3.1165 0
3.7628 4.6619 1
-4.6585 -1.2895 0
2.5963 0.39992 1
4.4946 4.5295 0
1.0115 -0.5431 1
-3.0173 2.3808 0
2.0308 7.5355 1
12.96 2.4462 0
4.1147 1.4704 1
-0.15188 4.6121 0
-0.52343 2.9996 1
-3.2388 2.3252 0
5.2299 10.096 1
4.6374 -5.0329 0
1.032 3.603 1
-5.134 -10.513 0
5.1861 5.2816 1
2.2689 6.5055 0
-2.6247 6.4459 1
0.70826 2.6088 0
7.9806 6.2947 1
1.7855 -2.7728 0
10.9 11.17 1
4.4506 5.6161 0
3.0869 4.4324 1
-0.17658 -4.5727 0
8.0395 4.6367 1
8.0385 10.9 0
6.7158 1.5095 1
4.5612 1.1803 0
8.094 10.176 1
-2.0776 -3.2623 0
11.483 8.8296 1
-5.6359 -4.7925 0
3.9828 9.6686 1
-1.5604 0.3819 0
7.5425 7.9815 1
-5.9866 0.61835 0
8.9979 13.396 1
-1.5527 -4.7476 0
-0.79701 6.0542 1
-0.41919 -8.4543 0
14.243 7.4079 1
-1.6811 -3.3456 0
11.494 6.1152 1
-0.84401 -0.52715 0
9.1593 7.9596 1
2.488 3.5078 0
4.127 2.808 1
-6.361 -1.1466 0
6.7658 5.0196 1
-1.3661 -4.5557 0
10.39 9.9616 1
-3.393 1.458 0
4.7205 6.5091 1
3.9287 8.6656 0
5.7141 2.0717 1
-1.4469 1.7721 0
9.7111 7.263 1
4.4427 2.8284 0
5.4993 9.7405 1
1.214 -0.043712 0
8.1403 -2.8278 1
-3.68 -4.4126 0
-6.9279 -0.48146 1
-4.1301 -0.75451 0
3.0135 4.0363 1
3.6747 2.5411 0
12.11 10.672 1
-5.6923 -2.4632 0
6.6808 2.0758 1
2.541 0.89925 0
9.4523 4.9449 1
2.2257 0.025619 0
12.997 10.981 1
-1.8358 -1.9249 0
3.6605 14.339 1
-2.5246 -4.8159 0
6.7594 7.2587 1
-0.73151 -4.2282 0
0.057558 9.1474 1
-0.34277 0.023743 0
5.4338 3.5665 1
2.5994 4.8948 0
-2.5735 -5.5521 1
-10.712 -3.2746 0
9.4508 8.1217 1
0.84528 -2.9106 0
9.7501 5.3814 1
2.2704 -2.0352 0
-0.34111 2.8289 1
-1.8542 2.1602 0
3.733 11.18 1
0.33509 3.0745 0
4.8033 2.386 1
-7.0632 -5.7141 0
5.8172 5.4316 1
-0.58648 0.88395 0
5.2667 3.1125 1
-0.16221 2.5869 0
7.0351 9.8373 1
-1.733 -4.49 0
7.6097 7.7972 1
1.7251 1.364 0
6.6994 12.483 1
5.0041 1.7891 0
7.5421 4.2085 1
-5.9298 5.03 0
3.564 3.4871 1
5.2294 1.6096 0
4.1162 2.4552 1
8.7355 5.472 0
10.837 10.305 1
-2.9644 -1.255 0
1.5253 1.6191 1
-2.3282 2.4222 0
7.5342 7.4641 1
5.402 0.029391 0
0.83463 3.8179 1
1.2515 8.3937 0
9.6745 8.6392 1
2.4923 -2.2296 0
6.4378 4.1068 1
5.1549 5.7805 0
5.3646 6.2716 1
